Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
411,Nicolò Cambiaghi,ITA,3,Empoli,Serie A,22,2000,16,3,520,5.8,2,2.93,1.03,35.3,0.12,0.33,16.9,0.0,0.0,0.0,26.2,34.7,75.6,370.3,84.3,16.0,18.3,87.7,6.72,9.48,70.9,1.72,2.24,76.9,0.17,0.86,1.72,0.86,0.0,3.79,34.7,33.6,1.03,0.17,0.0,0.0,2.93,0.52,0.17,0.0,0.0,0.0,26.2,0.0,2.07,4.31,2.24,0.17,0.17,0.69,0.69,0.34,0.69,0.17,0.17,0.17,0.17,0.0,0.0,2.59,1.9,1.21,0.69,0.69,0.52,1.21,42.9,0.69,1.55,0.17,1.38,0.69,3.28,0.86,0.0,50.0,1.38,7.59,16.2,27.8,5.0,50.0,3.45,1.55,45.0,1.38,40.0,35.0,292.9,120.7,4.83,2.59,1.72,2.93,1.55,36.2,7.93,0.17,0.0,0.0,1.72,4.14,0.0,2.93,1.9,0.0,0.0,0.0,4.66,0.34,1.38,20.0
1515,Nemanja Maksimovi?,SRB,2,Getafe,La Liga,28,1995,12,10,711,7.9,0,0.51,0.13,25.0,0.0,0.0,18.8,0.0,0.0,0.0,20.0,24.6,81.4,307.3,48.6,9.49,11.6,81.5,8.35,9.62,86.8,0.89,1.77,50.0,0.0,0.38,0.89,0.13,0.13,1.65,24.6,23.5,1.01,0.0,0.0,0.0,0.51,0.0,0.13,0.0,0.0,0.0,20.0,0.0,0.13,0.63,0.51,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.51,0.63,0.76,0.25,0.63,1.14,55.6,0.51,2.15,1.14,1.01,1.27,2.91,1.01,0.0,35.2,1.65,9.37,19.7,6.46,1.01,35.2,0.25,0.0,0.0,0.25,100.0,16.3,71.0,34.6,0.51,1.01,0.13,1.01,0.51,18.2,1.52,0.0,0.0,0.0,0.63,0.63,0.0,0.51,0.51,0.0,0.0,0.0,3.67,1.01,0.76,57.1
962,Olivier Giroud,FRA,3,Milan,Serie A,36,1986,20,16,1352,15.0,7,3.6,1.2,33.3,0.11,0.33,12.4,0.2,0.07,0.07,14.3,22.7,62.8,175.3,37.6,9.07,13.7,66.0,3.6,5.27,68.4,0.4,0.8,50.0,0.27,1.07,0.6,0.33,0.0,1.87,22.7,21.1,1.6,0.13,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.0,14.3,0.07,0.47,2.2,1.67,0.0,0.0,0.4,0.13,0.0,0.33,0.13,0.0,0.0,0.2,0.0,0.0,0.4,0.27,0.13,0.2,0.07,0.07,0.33,20.0,0.27,0.53,0.13,0.4,0.13,0.53,0.73,0.0,33.7,1.13,2.6,14.3,17.3,6.93,33.6,0.53,0.27,50.0,0.27,50.0,14.9,40.7,15.5,0.6,0.53,0.4,3.13,0.67,25.6,6.2,0.4,0.07,0.07,1.47,1.07,0.8,0.07,0.27,0.0,0.0,0.0,2.13,4.6,2.73,62.7
938,David de Gea,ESP,0,Manchester Utd,Premier League,32,1990,22,22,1980,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.6,71.8,545.9,381.3,5.73,5.73,100.0,10.0,10.2,98.7,6.0,14.3,42.0,0.0,0.05,0.09,0.05,0.0,0.0,30.6,24.2,6.14,1.68,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.23,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.05,32.6,27.0,32.5,0.18,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,19.4,92.6,56.8,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.14,0.0,100.0
1743,Luis Muriel,COL,3,Atalanta,Serie A,31,1991,13,6,579,6.4,1,1.72,0.47,27.3,0.0,0.0,20.8,0.31,0.16,0.16,23.9,37.5,63.8,401.1,118.4,12.3,16.6,74.5,7.66,10.9,70.0,2.66,6.56,40.5,0.31,2.34,1.88,2.81,0.31,5.78,37.5,33.1,4.22,0.63,0.47,1.25,4.38,0.78,1.56,0.94,0.31,0.0,23.9,0.16,0.78,4.53,3.75,0.31,0.31,0.0,0.16,0.0,0.63,0.47,0.0,0.0,0.0,0.16,0.0,0.78,0.47,0.16,0.31,0.31,0.31,1.09,28.6,0.78,0.78,0.0,0.78,0.0,0.78,0.31,0.0,51.3,0.47,2.5,20.2,28.9,6.09,51.1,4.69,1.41,30.0,3.13,66.7,30.0,223.1,116.6,4.84,2.97,2.81,4.06,2.34,40.3,10.5,0.31,0.31,0.16,1.41,1.09,0.31,4.38,0.47,0.16,0.0,0.0,3.28,0.94,2.19,30.0
901,Matteo Gabbia,ITA,1,Milan,Serie A,23,1999,11,6,603,6.7,0,0.15,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,41.9,52.4,80.1,933.0,298.2,11.2,13.3,84.3,21.2,23.6,89.9,8.81,13.6,64.8,0.0,0.0,1.79,0.0,0.0,2.09,52.4,50.6,1.79,0.9,0.0,0.15,0.3,0.15,0.0,0.0,0.0,0.0,41.9,0.0,0.3,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,1.49,1.79,0.75,0.0,0.9,1.19,75.0,0.3,1.19,0.45,0.75,0.75,3.28,4.18,0.0,62.2,7.91,37.8,23.6,1.04,0.15,62.2,0.0,0.0,0.0,0.0,0.0,26.9,114.8,59.3,0.15,0.0,0.15,0.15,0.0,36.1,0.15,0.3,0.0,0.0,1.19,0.15,0.0,0.3,1.49,0.0,0.0,0.0,5.52,2.24,0.6,78.9
880,Timothy Fosu-Mensah,NED,1,Leverkusen,Bundesliga,25,1998,7,1,113,1.3,0,1.54,1.54,100.0,0.0,0.0,27.1,0.0,0.0,0.0,46.9,58.5,80.3,661.5,136.2,30.8,34.6,88.9,13.8,16.9,81.8,0.77,3.08,25.0,0.0,1.54,0.77,0.77,0.0,3.85,58.5,46.2,11.5,0.77,0.0,0.77,0.77,10.8,0.0,0.0,0.0,0.0,46.9,0.77,0.77,2.31,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,2.31,1.54,1.54,0.0,0.77,0.77,100.0,0.0,0.77,0.0,0.77,0.0,3.08,0.77,0.0,65.4,0.77,11.5,32.3,21.5,0.0,65.4,0.77,0.0,0.0,0.77,100.0,23.8,111.5,69.2,2.31,1.54,0.0,0.77,0.77,44.6,2.31,0.77,0.0,0.0,1.54,0.77,0.77,0.77,2.31,0.0,0.0,0.0,4.62,1.54,1.54,50.0
200,Kike Barja,ESP,3,Osasuna,La Liga,25,1997,10,4,387,4.3,1,0.93,0.7,75.0,0.25,0.33,17.7,0.0,0.0,0.0,27.2,40.7,66.9,389.8,94.2,16.3,18.8,86.4,7.44,12.6,59.3,1.4,4.65,30.0,0.23,1.63,0.47,1.86,1.16,2.79,40.7,39.1,1.63,0.0,0.0,0.23,9.53,0.93,0.7,0.23,0.0,0.0,27.2,0.0,1.63,3.49,3.02,0.47,0.0,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,0.0,0.0,0.7,0.23,0.23,0.23,0.23,0.0,0.47,0.0,0.47,0.23,0.0,0.23,0.47,1.16,0.23,0.0,53.7,0.0,3.72,17.7,32.6,3.72,53.7,6.05,1.4,23.1,3.49,57.7,39.3,247.4,113.7,5.35,3.26,0.93,2.79,2.56,42.8,15.6,0.0,0.0,0.0,1.63,1.86,0.7,9.53,0.23,0.0,0.0,0.0,3.95,0.7,0.0,100.0
1024,Nemanja Gudelj,SRB,1,Sevilla,La Liga,31,1991,19,18,1604,17.8,2,1.29,0.34,26.1,0.09,0.33,24.8,0.17,0.0,0.0,51.1,55.1,92.9,868.8,278.2,22.2,23.4,95.0,24.8,26.1,95.3,2.92,3.99,73.2,0.0,0.11,4.27,0.06,0.0,3.71,55.1,52.5,2.42,1.91,0.06,0.22,0.0,0.11,0.0,0.0,0.0,0.0,51.1,0.11,0.11,0.73,0.56,0.0,0.0,0.11,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.29,1.07,0.73,0.51,0.06,0.62,0.96,64.7,0.34,1.52,1.18,0.34,0.73,2.02,3.88,0.06,65.4,7.47,28.7,31.0,5.9,0.62,65.4,0.06,0.06,100.0,0.0,0.0,38.5,198.3,114.7,0.96,1.29,0.0,0.67,0.06,45.9,0.22,0.28,0.0,0.0,0.67,0.79,0.0,0.0,1.07,0.0,0.0,0.0,3.31,1.46,0.62,70.3
1980,Lorenzo Pirola,ITA,1,Salernitana,Serie A,20,2002,9,6,590,6.6,0,0.3,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,31.2,40.0,78.0,587.3,178.6,11.8,13.5,87.6,15.9,18.8,84.7,3.18,5.76,55.3,0.0,0.0,2.12,0.15,0.0,1.82,40.0,37.3,2.42,1.67,0.0,0.15,0.15,0.76,0.0,0.0,0.0,0.0,31.2,0.3,1.06,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.42,1.82,1.52,0.91,0.0,1.52,1.67,90.9,0.15,2.12,1.67,0.45,1.82,4.24,4.55,0.0,52.4,7.27,30.3,19.7,2.42,0.3,52.4,0.3,0.0,0.0,0.3,100.0,21.7,100.3,58.2,1.06,0.45,0.0,0.3,0.0,30.6,0.15,0.15,0.0,0.0,1.67,0.3,0.0,0.15,1.82,0.0,0.0,0.0,2.27,1.52,1.82,45.5
290,Yves Bissouma,MLI,2,Tottenham,Premier League,26,1996,20,8,814,9.0,0,0.56,0.0,0.0,0.0,0.0,26.2,0.0,0.0,0.0,57.1,63.4,90.0,871.4,197.1,29.6,31.2,94.7,23.1,25.0,92.4,2.78,3.67,75.8,0.0,0.89,4.44,0.44,0.11,5.0,63.4,62.0,1.22,0.89,0.11,0.22,0.22,0.0,0.0,0.0,0.0,0.0,57.1,0.22,0.89,2.78,2.22,0.0,0.11,0.11,0.11,0.22,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.33,1.11,0.33,0.56,0.44,0.22,0.78,28.6,0.56,1.33,0.56,0.78,1.0,2.33,0.78,0.0,71.0,1.89,14.1,45.7,11.3,0.11,71.0,0.78,0.56,71.4,0.22,28.6,41.2,223.4,90.7,1.11,0.89,0.0,1.44,0.56,51.7,0.78,0.56,0.0,0.0,1.56,0.78,0.11,0.22,1.11,0.0,0.0,0.0,6.56,0.67,0.67,50.0
247,Jude Bellingham,ENG,2,Dortmund,Bundesliga,19,2003,19,19,1690,18.8,4,2.07,0.74,35.9,0.1,0.29,16.8,0.11,0.0,0.0,44.1,54.6,80.9,774.4,254.6,19.6,22.9,85.6,17.1,19.9,86.1,5.32,7.66,69.4,0.21,1.06,5.8,1.49,0.11,9.04,54.6,52.8,1.49,0.96,0.32,0.9,1.01,0.48,0.0,0.0,0.0,0.0,44.1,0.27,0.9,3.88,2.82,0.0,0.32,0.32,0.37,0.05,0.53,0.43,0.0,0.05,0.0,0.05,0.0,2.93,1.54,1.06,1.28,0.59,1.33,1.65,80.6,0.32,2.02,0.16,1.86,1.28,4.2,1.06,0.0,71.2,1.6,12.0,39.0,21.3,3.51,71.2,4.95,2.45,49.5,1.44,29.0,45.0,261.0,128.3,3.03,1.97,0.9,2.55,2.13,52.5,4.41,0.27,0.0,0.0,1.17,2.77,0.05,1.01,1.54,0.0,0.0,0.0,7.71,1.38,1.06,56.5
2235,Benno Schmitz,GER,1,Köln,Bundesliga,28,1994,18,17,1393,15.5,1,0.32,0.06,20.0,0.2,1.0,19.8,0.0,0.0,0.0,32.3,51.8,62.4,576.6,305.4,13.9,17.3,80.6,14.6,22.5,64.8,3.35,8.58,39.1,0.0,0.77,3.48,1.61,0.77,4.71,51.8,40.0,11.4,0.26,0.06,0.06,3.55,11.2,0.0,0.0,0.0,0.0,32.3,0.39,1.74,2.13,1.61,0.45,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.32,1.55,1.03,1.1,0.19,1.48,2.52,59.0,1.03,1.35,0.26,1.1,0.9,3.23,2.39,0.0,61.9,3.29,17.0,25.5,19.7,0.97,61.9,0.45,0.06,14.3,0.39,85.7,25.4,103.2,55.5,1.29,1.29,0.19,0.97,0.26,30.8,5.23,0.13,0.0,0.0,1.23,0.77,0.0,3.55,1.55,0.0,0.0,0.13,5.23,1.1,1.23,47.2
1273,Silas Katompa,COD,3,Stuttgart,Bundesliga,24,1998,17,15,1195,13.3,3,1.8,0.75,41.7,0.08,0.2,17.3,0.0,0.08,0.08,13.7,18.4,74.3,216.9,56.7,7.37,9.1,81.0,5.19,6.47,80.2,0.75,1.28,58.8,0.15,0.98,1.05,0.83,0.23,2.03,18.4,17.4,0.9,0.08,0.0,0.08,1.58,0.53,0.0,0.0,0.0,0.0,13.7,0.08,0.68,3.08,1.8,0.0,0.6,0.45,0.23,0.0,0.3,0.15,0.0,0.08,0.0,0.08,0.0,1.28,0.9,0.3,0.68,0.3,0.38,0.98,38.5,0.6,0.68,0.15,0.53,0.3,1.58,0.08,0.0,30.3,0.38,3.38,11.2,16.6,4.66,30.2,4.44,1.95,44.1,2.18,49.2,19.8,160.5,76.4,3.31,1.65,1.8,3.08,2.11,20.8,7.37,0.15,0.0,0.0,1.58,0.98,0.75,1.58,0.9,0.08,0.0,0.0,3.23,0.98,0.9,52.0
1318,Odilon Kossonou,CIV,1,Leverkusen,Bundesliga,22,2001,14,7,668,7.4,0,0.14,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,48.2,57.6,83.8,780.0,278.4,22.2,24.9,89.1,22.0,24.6,89.6,2.84,5.14,55.3,0.14,0.41,3.78,0.27,0.14,3.92,57.6,52.7,4.73,1.35,0.0,0.0,0.41,3.38,0.0,0.0,0.0,0.0,48.2,0.14,1.35,1.08,1.08,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.95,0.81,0.54,0.27,0.14,0.27,0.27,100.0,0.0,1.62,0.54,1.08,0.95,1.89,3.65,0.0,68.1,6.22,25.5,36.4,6.76,0.54,68.1,0.81,0.27,33.3,0.54,66.7,35.4,173.0,100.3,1.35,1.22,0.0,1.62,0.81,40.7,1.22,0.0,0.0,0.0,0.41,0.27,0.14,0.41,0.81,0.0,0.0,0.0,7.16,1.76,1.22,59.1
1299,Lukas Klostermann,GER,1,RB Leipzig,Bundesliga,26,1996,5,3,289,3.2,0,1.25,0.31,25.0,0.0,0.0,12.8,0.0,0.0,0.0,61.3,70.9,86.3,1195.0,305.0,19.4,21.6,89.9,37.2,40.0,93.0,4.69,8.75,53.6,0.0,0.0,2.5,0.0,0.0,2.19,70.9,68.4,2.19,1.25,0.0,0.0,0.31,0.94,0.0,0.0,0.0,0.0,61.3,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25,0.63,1.88,0.0,1.25,1.56,80.0,0.31,0.0,0.0,0.0,0.63,3.13,2.19,0.0,79.7,2.5,40.9,34.7,4.69,1.25,79.7,0.31,0.0,0.0,0.31,100.0,45.0,195.0,76.3,0.0,0.31,0.0,0.0,0.63,60.6,0.94,0.0,0.0,0.0,0.63,0.31,0.31,0.31,1.25,0.0,0.0,0.0,6.56,1.56,2.81,35.7
2115,Luka Romero,ARG,3,Lazio,Serie A,18,2004,5,1,138,1.5,1,2.67,0.67,25.0,0.25,1.0,15.7,0.0,0.0,0.0,42.0,48.0,87.5,490.7,98.0,33.3,35.3,94.3,6.0,7.33,81.8,0.67,1.33,50.0,0.0,1.33,1.33,0.0,0.0,2.67,48.0,46.7,1.33,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,42.0,0.0,0.67,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.67,0.0,2.67,2.0,2.0,0.67,0.0,68.0,0.67,8.67,30.7,28.7,3.33,68.0,6.0,1.33,22.2,4.67,77.8,52.7,312.7,102.7,2.67,2.0,1.33,2.67,2.67,54.0,12.7,0.0,0.0,0.0,1.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.33,0.67,66.7
987,Roberto González,ESP,3,Betis,La Liga,22,2001,2,0,54,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,48.3,86.2,623.3,201.7,20.0,23.3,85.7,13.3,13.3,100.0,5.0,8.33,60.0,0.0,5.0,3.33,0.0,0.0,3.33,48.3,36.7,11.7,1.67,0.0,0.0,8.33,0.0,10.0,1.67,3.33,0.0,41.7,0.0,1.67,8.33,3.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.67,0.0,0.0,0.0,1.67,1.67,0.0,0.0,58.3,0.0,0.0,35.0,23.3,1.67,58.3,3.33,0.0,0.0,1.67,50.0,28.3,158.3,51.7,1.67,1.67,1.67,1.67,0.0,41.7,1.67,1.67,0.0,0.0,1.67,6.67,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,José Luis Morales,ESP,3,Villarreal,La Liga,35,1987,19,4,591,6.6,1,2.58,1.52,58.8,0.06,0.1,15.6,0.0,0.0,0.0,13.2,20.6,64.0,188.3,36.5,8.33,11.1,75.3,3.79,5.76,65.8,0.76,0.91,83.3,0.0,0.45,0.45,0.61,0.15,0.91,20.6,19.2,1.21,0.0,0.0,0.15,0.61,0.3,0.0,0.0,0.0,0.0,13.2,0.15,1.67,2.27,1.36,0.0,0.61,0.15,0.15,0.0,0.3,0.15,0.0,0.0,0.15,0.0,0.0,0.45,0.3,0.15,0.0,0.3,0.45,0.91,50.0,0.45,1.36,0.15,1.21,0.3,0.76,0.3,0.0,32.7,0.3,3.94,10.9,18.6,5.61,32.7,4.24,1.52,35.7,2.12,50.0,16.7,128.5,57.3,3.18,2.27,1.67,1.82,1.21,22.0,6.82,0.15,0.0,0.0,0.45,0.61,0.3,0.61,0.3,0.0,0.0,0.0,2.42,0.91,1.21,42.9
1094,Liam Henderson,SCO,2,Empoli,Serie A,26,1996,15,8,687,7.6,0,0.92,0.53,57.1,0.0,0.0,20.9,0.0,0.0,0.0,37.5,46.1,81.4,622.5,176.8,15.1,17.8,85.2,18.3,20.1,90.8,2.63,5.26,50.0,0.13,1.58,2.37,0.79,0.79,3.55,46.1,43.6,1.97,0.92,0.39,0.26,2.24,0.26,0.26,0.13,0.0,0.0,37.5,0.53,0.79,3.42,3.03,0.13,0.0,0.13,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.05,0.92,0.53,0.39,0.13,0.39,1.84,21.4,1.45,0.79,0.13,0.66,0.92,1.97,0.79,0.0,53.4,1.58,11.4,31.3,11.3,1.58,53.4,0.66,0.0,0.0,0.66,100.0,32.0,152.9,68.7,1.18,0.92,0.0,1.45,0.39,37.5,2.89,0.79,0.0,0.0,3.42,0.79,0.26,2.24,0.92,0.0,0.0,0.0,5.26,0.53,0.79,40.0
1954,Romain Perraud,FRA,1,Southampton,Premier League,25,1997,20,14,1179,13.1,2,1.76,0.31,17.4,0.09,0.5,21.5,0.0,0.0,0.0,28.9,41.8,69.3,408.0,160.0,17.3,20.7,83.4,9.47,13.1,72.1,1.3,4.12,31.5,0.15,0.92,2.21,0.61,0.31,2.9,41.8,34.0,7.4,0.38,0.08,0.0,3.97,6.95,0.08,0.0,0.0,0.0,28.9,0.31,1.76,2.44,1.45,0.08,0.31,0.46,0.08,0.08,0.38,0.23,0.0,0.08,0.0,0.08,0.0,2.21,1.37,0.76,1.07,0.38,1.07,1.91,56.0,0.84,0.99,0.23,0.76,1.22,3.44,1.68,0.0,55.3,1.91,15.3,19.4,21.1,2.37,55.3,2.06,0.46,22.2,1.45,70.4,28.9,151.2,58.6,1.53,1.91,0.38,1.37,0.69,30.3,5.95,0.15,0.0,0.0,1.22,0.76,0.23,3.97,1.37,0.0,0.0,0.08,3.82,0.61,1.45,29.6
822,Mamadou Fall,SEN,1,Villarreal,La Liga,20,2002,1,0,30,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,53.3,81.3,846.7,213.3,10.0,10.0,100.0,26.7,30.0,88.9,6.67,10.0,66.7,0.0,0.0,0.0,3.33,3.33,3.33,53.3,36.7,16.7,0.0,0.0,3.33,3.33,16.7,0.0,0.0,0.0,0.0,43.3,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,3.33,0.0,73.3,6.67,26.7,33.3,13.3,0.0,73.3,3.33,0.0,0.0,3.33,100.0,33.3,130.0,53.3,0.0,0.0,0.0,3.33,0.0,26.7,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0
1726,Mason Mount,ENG,2,Chelsea,Premier League,24,1999,21,19,1539,17.1,3,1.81,0.53,29.0,0.1,0.33,19.2,0.12,0.0,0.0,32.5,43.2,75.2,488.1,124.2,19.2,22.5,85.2,9.36,12.2,76.6,2.51,4.74,53.1,0.12,1.7,3.1,1.46,0.29,5.38,43.2,38.9,3.98,0.99,0.29,0.47,3.68,0.29,1.99,0.64,1.11,0.06,32.5,0.23,1.17,3.16,2.4,0.53,0.12,0.06,0.06,0.0,0.41,0.29,0.0,0.0,0.06,0.06,0.0,1.7,0.94,0.29,0.88,0.53,0.7,1.35,52.2,0.64,1.23,0.35,0.88,0.41,2.11,0.53,0.0,53.5,0.99,6.14,23.1,24.9,3.22,53.5,1.7,0.88,51.7,0.64,37.9,29.0,153.3,79.8,2.69,1.93,0.64,2.11,1.46,37.4,6.37,0.18,0.0,0.0,1.4,1.52,0.06,3.68,0.94,0.0,0.0,0.0,4.74,0.47,0.7,40.0
1698,Jon Moncayola,ESP,2,Osasuna,La Liga,24,1998,20,12,1222,13.6,0,1.76,0.37,20.8,0.0,0.0,24.0,0.0,0.0,0.0,40.2,48.8,82.5,778.7,254.3,16.6,18.6,89.3,17.2,19.4,88.6,5.74,8.82,65.0,0.0,0.66,5.81,0.66,0.22,5.81,48.8,46.2,2.35,1.76,0.07,1.1,1.62,0.29,0.22,0.15,0.07,0.0,40.2,0.22,0.66,2.21,1.76,0.0,0.0,0.37,0.07,0.0,0.22,0.0,0.0,0.0,0.15,0.07,0.0,1.76,1.1,0.96,0.66,0.15,0.74,1.62,45.5,0.88,0.81,0.07,0.74,0.37,2.13,1.1,0.0,57.2,2.06,13.1,32.8,11.8,0.66,57.2,0.07,0.07,100.0,0.0,0.0,31.0,130.0,68.8,0.74,0.59,0.0,1.18,0.29,37.8,1.91,0.22,0.0,0.0,1.47,0.44,0.15,1.62,1.1,0.07,0.0,0.0,6.32,0.59,0.59,50.0
2322,David Soria,ESP,0,Getafe,La Liga,29,1993,20,20,1800,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,29.1,57.5,711.2,607.7,1.25,1.3,96.2,4.2,4.4,95.5,11.3,23.2,48.5,0.0,0.1,0.8,0.05,0.0,0.0,29.1,16.2,12.7,4.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,31.3,26.7,31.1,0.2,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,14.0,82.5,53.4,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.0,100.0
1135,Cédric Hountondji,BEN,1,Angers,Ligue 1,29,1994,22,22,1967,21.9,0,0.32,0.14,42.9,0.0,0.0,9.1,0.0,0.0,0.0,36.2,41.9,86.4,684.0,252.7,12.7,13.9,91.4,20.0,22.3,90.0,3.15,5.02,62.7,0.0,0.14,1.32,0.14,0.0,2.33,41.9,40.5,1.37,1.1,0.0,0.18,0.0,0.27,0.0,0.0,0.0,0.0,36.2,0.0,0.23,0.32,0.27,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,1.19,0.82,0.68,0.41,0.09,0.41,0.59,69.2,0.18,1.1,0.59,0.5,1.28,2.47,3.24,0.0,50.1,5.75,26.3,22.8,1.1,0.68,50.1,0.09,0.05,50.0,0.05,50.0,35.4,164.2,74.2,0.05,0.27,0.09,0.27,0.05,31.1,0.05,0.18,0.0,0.0,1.1,0.23,0.0,0.0,0.82,0.0,0.05,0.05,4.66,1.42,1.0,58.5
1114,Son Heung-min,KOR,2,Tottenham,Premier League,30,1992,21,20,1728,19.2,4,2.66,1.3,49.0,0.08,0.16,18.9,0.26,0.0,0.0,21.0,29.5,71.1,274.1,78.9,13.1,15.3,85.7,5.26,7.5,70.1,0.94,3.13,30.0,0.16,1.72,1.09,0.99,0.16,2.34,29.5,24.4,4.84,0.83,0.05,0.0,4.43,0.21,3.65,1.61,1.15,0.0,21.0,0.31,0.99,3.59,1.88,0.99,0.26,0.26,0.21,0.0,0.42,0.21,0.1,0.1,0.0,0.0,0.0,0.83,0.42,0.16,0.36,0.31,0.16,0.68,23.1,0.52,0.68,0.1,0.57,0.36,1.2,0.21,0.0,39.9,0.26,4.01,14.9,21.8,3.18,39.9,2.5,0.83,33.3,1.35,54.2,23.6,156.0,80.4,2.86,2.08,0.83,2.34,1.82,27.6,6.67,0.05,0.0,0.0,0.47,1.3,0.42,4.43,0.42,0.0,0.0,0.0,3.33,0.31,0.63,33.3
